CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,OVPT,VHAC,PL.5000,PO2SM,IM_2020,GM_2020,IMN_2020
15,México,15016,Axapusco,29128,4.271509267,32.95866865,2.245411027,0.285842201,2.17997727,1.639287805,25.01293373,80.8500412,78.25130602,56.31635624,Bajo,0.881835762
15,México,15017,Ayapango,10053,2.222521552,23.75046277,0.111347302,0.303674461,2.186456119,2.358538314,26.90081024,100,75.61601643,56.74735882,Muy bajo,0.888584662
15,México,15018,Calimaya,68489,2.843339141,21.13679702,0.303657088,0.212706656,0.597098132,2.056834353,16.41478729,52.67853232,69.50879488,58.38609339,Muy bajo,0.914244965
15,México,15019,Capulhuac,36921,2.397940419,23.75739436,0.255247509,0.149346947,0.909658674,2.553307076,22.54265785,13.26074592,66.56954649,58.78821434,Muy bajo,0.920541619
15,México,15020,Coacalco de Berriozábal,293444,0.735519853,14.18156313,0.019129342,0.025258731,0.082314085,0.330313713,6.586452007,0.067815324,55.23697161,60.94742211,Muy bajo,0.954351808
15,México,15021,Coatepec Harinas,38643,7.942140791,53.8049138,7.236347614,0.953787938,2.778425732,4.986652153,28.89655876,82.03038066,81.87675646,53.86451615,Medio,0.843443358
15,México,15022,Cocotitlán,15107,1.803624846,20.05695413,0.225419346,0.523768481,7.597957966,4.198726453,24.16193962,31.88588072,69.10041464,57.72096862,Muy bajo,0.903830037
15,México,15023,Coyotepec,40885,3.285959077,25.43746663,0.188799529,0.21574973,1.934771947,3.536047082,23.45290184,8.421181362,67.71619178,58.45514213,Muy bajo,0.915326172
15,México,15024,Cuautitlán,178847,0.988348272,14.37446396,0.03004961,0.019831264,0.344121866,0.537436293,10.27386761,15.90074197,54.95196804,60.45327588,Muy bajo,0.946614166
15,México,15025,Chalco,400057,2.563551443,24.44860561,0.195855941,0.262484432,7.983908871,4.613004192,25.59874725,7.836883244,68.81123125,57.84211495,Muy bajo,0.90572702
15,México,15026,Chapa de Mota,31737,7.380271623,40.53834496,8.992601024,1.185733257,2.855335968,2.249145894,29.63815308,66.20348489,81.26200035,54.44802123,Medio,0.852580236
15,México,15027,Chapultepec,12772,1.627832748,19.97871435,0.180448768,0.235367959,0.808096658,1.349442962,21.43069077,44.25305355,66.31522516,58.6309456,Muy bajo,0.91807901
15,México,15028,Chiautla,30045,1.949576853,24.40062321,0.237156791,0.136954271,3.533970205,1.830571887,22.5148468,64.02063571,71.11823647,57.67030087,Muy bajo,0.90303665
15,México,15029,Chicoloapan,200750,1.817186864,21.15579779,0.064928903,0.226246604,1.924412013,1.346214365,24.03042603,3.595516812,68.51184627,58.94283804,Muy bajo,0.922962811
15,México,15030,Chiconcuac,27692,1.633605601,22.36328334,0.206889042,0.137916016,3.095851631,1.575317604,26.68087959,6.586739853,74.43538999,58.42800524,Muy bajo,0.914901246
15,México,15031,Chimalhuacán,705193,3.128558398,30.49230825,0.040823584,0.14280086,1.804105749,3.886684488,34.01413345,0.280490589,72.69654333,57.80197319,Muy bajo,0.905098456
15,México,15032,Donato Guerra,37436,12.19789132,53.56057229,9.050658699,2.373194309,11.57951922,11.00154837,36.94826889,84.25579656,77.65659685,51.30898342,Alto,0.803427272
15,México,15033,Ecatepec de Morelos,1645352,1.930363831,23.43196101,0.017060708,0.043732595,1.001560827,1.177335559,18.36402321,0.105083897,63.83346892,59.5106885,Muy bajo,0.931854559
15,México,15034,Ecatzingo,10827,5.360934183,28.08437251,1.433327168,0.619452663,2.237426036,6.832470414,38.81093216,23.39521566,78.11392106,56.24838618,Bajo,0.880771445
15,México,15035,Huehuetoca,163244,1.680859449,19.57082291,0.125278653,0.110526413,1.253292887,0.807512199,20.80747414,18.85214771,65.11606709,59.1562287,Muy bajo,0.926304212
15,México,15036,Hueypoxtla,46757,5.388695168,35.14860197,2.54235473,0.126368095,2.278909379,1.788429823,24.44386673,37.08749492,76.61471068,56.89073551,Muy bajo,0.890829742
15,México,15037,Huixquilucan,284965,1.847559375,19.6006246,0.176258259,0.083721748,2.473361499,1.110071213,17.34161949,19.22025512,64.34598818,59.19843284,Muy bajo,0.92696507
15,México,15038,Isidro Fabela,11929,4.464999429,31.5404819,2.337706021,0.403632694,0.706357215,3.077699294,23.93617058,100,72.27934876,56.28727962,Bajo,0.881380462
15,México,15039,Ixtapaluca,542211,2.003781455,22.03303122,0.090069762,0.164574049,2.211101371,3.207718208,21.08173752,3.849239503,67.77602496,58.92562621,Muy bajo,0.922693298
15,México,15040,Ixtapan de la Sal,36911,5.61550152,37.87316551,2.564660448,0.331801246,6.6686611,3.057505032,23.85274315,47.64162445,71.31147541,56.32607225,Bajo,0.881987901
15,México,15041,Ixtapan del Oro,6475,10.60571429,54.05955484,8.665430955,2.177942539,2.316960148,5.329008341,34.36569214,100,93.19261214,52.0516378,Alto,0.815056206
15,México,15042,Ixtlahuaca,160139,7.153684247,34.72949812,6.329002754,0.661192279,5.715486579,3.535093772,24.25162315,55.52738558,81.08334153,55.20786522,Bajo,0.864478335
15,México,15043,Xalatlaco,30687,2.99051787,30.78956966,0.695510204,0.333061224,2.906122449,4.208979592,28.86379623,44.20764493,82.04589528,56.75393795,Muy bajo,0.888687682
15,México,15044,Jaltenco,28217,1.328502415,23.02227575,0.071133874,0.049779548,0.120927586,2.130459525,13.66622829,0,66.34223442,59.73753642,Muy bajo,0.935406682
15,México,15045,Jilotepec,87671,4.668418612,33.08267891,6.572139817,1.725344438,8.222918172,1.517706577,23.43600082,79.59302392,74.44752591,55.0822462,Bajo,0.862511316
15,México,15046,Jilotzingo,19877,4.383039543,29.9380826,1.815156557,0.448520889,0.771441537,2.168103666,23.26181984,100,69.64198136,56.57837838,Muy bajo,0.885938664
15,México,15047,Jiquipilco,76826,7.223438289,40.15690533,6.021300726,0.935980498,2.154840896,4.206697866,25.578825,85.62335668,80.20656698,54.75733284,Bajo,0.857423625
15,México,15048,Jocotitlán,69264,4.425983662,29.21803589,4.66078403,1.034283234,2.428757414,1.711144862,22.05724525,51.93462693,78.89898637,56.4647967,Bajo,0.884160133
15,México,15049,Joquicingo,15428,5.178620881,33.85950337,1.107347577,0.54064617,2.260291819,5.810317874,29.10719299,67.30619653,88.15403212,55.61495982,Bajo,0.87085287
15,México,15050,Juchitepec,27116,4.610671432,30.92175885,0.398950907,0.520852573,2.220087917,6.017731806,31.25818253,6.815164479,79.56463368,57.04564037,Muy bajo,0.893255336
15,México,15051,Lerma,170327,2.737000634,21.49488604,0.463576159,0.241837254,0.815397351,1.488441955,17.87073135,48.38692632,44.79374631,59.30779413,Muy bajo,0.928677516
15,México,15052,Malinalco,28155,7.420442153,44.43287726,5.498306293,0.492066322,4.228917811,4.154038153,25.41914558,68.31468656,87.37262574,54.63765584,Bajo,0.85554965
15,México,15053,Melchor Ocampo,61220,2.236161549,24.16606918,0.137655272,0.10651896,0.499819737,2.745271577,24.3214817,18.62626593,67.36593989,58.64528345,Muy bajo,0.918303521
15,México,15054,Metepec,242307,1.330198537,13.82074061,0.117113948,0.089783692,0.477954108,0.702832024,9.738340378,7.76494282,57.1468049,60.44668127,Muy bajo,0.946510904
15,México,15055,Mexicaltzingo,13807,2.765021983,24.4479187,0.465556121,0.101840402,1.949516258,1.404760172,19.02735519,21.38770189,62.85862427,58.86964775,Muy bajo,0.921816753
15,México,15056,Morelos,33164,10.06423054,46.53120014,13.30511037,2.685050798,7.024068699,5.119288803,29.80733871,100,87.82016349,51.66599878,Alto,0.809017636
15,México,15057,Naucalpan de Juárez,834434,2.032461707,21.73136175,0.047239665,0.053608604,0.526599843,0.816891317,20.60428238,5.058518708,61.29631583,59.51122412,Muy bajo,0.931862946
15,México,15058,Nezahualcóyotl,1077208,1.85652897,22.85628525,0.021866768,0.039429229,0.302004141,0.566012518,21.61583519,0.420717262,65.46717681,59.41544801,Muy bajo,0.930363226
15,México,15059,Nextlalpan,57082,1.799975275,22.92440739,0.201818118,0.157939071,1.962023095,2.173226135,28.80702591,24.46305315,66.29570747,58.36009585,Muy bajo,0.91383788
15,México,15060,Nicolás Romero,430601,2.81827645,26.72942383,0.535916415,0.09991662,4.332515057,1.958249478,21.05088425,11.29978797,63.21778375,58.60365289,Muy bajo,0.917651644
15,México,15061,Nopaltepec,10351,3.580695381,31.66839647,1.039743465,0.165192887,0.86483335,0.767661063,20.74616432,100,74.22797457,56.83565936,Muy bajo,0.889967326
15,México,15062,Ocoyoacac,72103,2.482158334,21.24149256,0.32546107,0.201668985,1.842888537,1.436757629,19.10190392,30.83505541,66.60486456,58.69716135,Muy bajo,0.919115856
15,México,15063,Ocuilan,36223,6.233019019,39.86918665,3.385380683,0.591405278,3.722536963,4.202493848,27.94988632,100,85.76016292,54.61876123,Bajo,0.855253787
15,México,15064,El Oro,36937,6.377889981,36.53476346,5.91170616,0.809860115,6.061680255,2.631363674,26.10773277,83.83734467,78.45731806,54.8532153,Bajo,0.858925011
15,México,15065,Otumba,36331,3.498983928,29.41698071,1.528774428,0.487846385,2.084692402,1.477720736,23.51797867,57.90371859,78.74501542,56.98957552,Muy bajo,0.892377439
15,México,15066,Otzoloapan,4891,14.48087432,50.42501518,5.193186539,0.041545492,0.560864146,1.204819277,20.47430801,100,85.02581756,54.02224466,Medio,0.845913167
15,México,15067,Otzolotepec,88783,5.226089937,31.74426529,1.950795229,0.277878185,0.434890656,3.227045283,25.22725105,65.91915119,73.82610248,56.70501227,Muy bajo,0.887921574
15,México,15068,Ozumba,30785,2.878754171,27.22304385,0.342555135,0.368510305,9.007304983,7.784372554,28.04254723,39.64593146,86.66717662,56.08523013,Bajo,0.878216649
15,México,15069,Papalotla,4862,1.95545899,21.08058171,0.377121307,0.083804735,0,0.775193798,19.7368412,100,67.73749426,57.81037652,Muy bajo,0.90523004
15,México,15070,La Paz,304088,2.699493456,27.99095348,0.103428967,0.228569923,8.303441734,4.580793938,30.44542122,2.505853569,72.47070998,57.43834445,Muy bajo,0.899404536
15,México,15071,Polotitlán,14985,4.709318244,34.97850908,4.269271949,0.642398287,0.956905782,1.632762313,19.43612862,100,75.599022,56.02495515,Bajo,0.877272826
15,México,15072,Rayón,15972,2.81377899,22.04979536,0.11285974,0.26960938,0.620728572,1.862185717,20.19639015,40.27047333,73.11187715,58.26756338,Muy bajo,0.91238895
15,México,15073,San Antonio la Isla,31962,1.743611767,16.46358072,0.175306787,0.266090659,0.497746056,1.790970004,14.54737568,6.348163444,64.25562818,59.71937427,Muy bajo,0.935122288
15,México,15074,San Felipe del Progreso,144924,10.80504564,48.24109643,8.264342875,1.643331997,19.57486213,3.694925093,33.6843071,78.82338329,69.78883627,52.2588256,Alto,0.818300479
15,México,15075,San Martín de las Pirámides,29182,2.851840116,25.12671806,0.649127627,0.264459404,1.827425117,2.94703579,21.79120064,51.05544514,72.5377979,57.71146979,Muy bajo,0.903681298
15,México,15076,San Mateo Atenco,97418,2.043419153,21.63327656,0.204199497,0.232044883,2.762881069,1.268016879,19.13733673,1.029583855,71.90118885,58.96210058,Muy bajo,0.923264436
15,México,15077,San Simón de Guerrero,6692,8.466522678,34.96760259,12.26174396,1.275701636,0.855470509,3.887137926,22.70333481,100,82.2737819,53.85508057,Medio,0.84329561
15,México,15078,Santo Tomás,9729,8.171948357,41.83077453,3.67359539,0.349866228,3.86910887,1.944844618,25.87519073,100,75.29249828,54.96561069,Bajo,0.860684966
15,México,15079,Soyaniquilpan de Juárez,14323,3.579311007,30.90932532,8.399832003,1.301973961,5.270894582,0.7699846,21.31105995,60.16197724,79.48306595,55.7048561,Bajo,0.872260521
15,México,15080,Sultepec,24145,14.86997925,51.39578136,12.79405006,1.591944177,4.934609117,6.913116124,28.29149818,100,81.15759673,51.63894892,Alto,0.808594073
15,México,15081,Tecámac,547503,1.176187323,15.64638184,0.025980917,0.04902158,0.917359016,0.911921952,13.79562473,2.02537703,61.66112812,60.11656171,Muy bajo,0.941341691
15,México,15082,Tejupilco,79282,10.4161258,40.02994649,7.583988654,0.648355684,10.51678507,5.574339298,26.9135685,60.94069272,72.91346838,54.03325735,Medio,0.846085611
15,México,15083,Temamatla,14130,2.527895724,22.6672547,0.120635822,1.206358217,7.855520863,3.122338916,24.99327469,54.96107573,70.66301584,56.96169085,Muy bajo,0.891940804
15,México,15084,Temascalapa,43593,3.260835452,29.0399523,0.775051172,0.397874934,5.977323429,3.461281939,24.93724632,53.3090175,74.05973127,56.8659783,Muy bajo,0.890442078
15,México,15085,Temascalcingo,66414,9.327375055,42.09479393,7.751376631,0.69099742,2.46058686,2.418454482,24.14332008,60.46315536,84.26255094,54.69603602,Bajo,0.856463802
15,México,15086,Temascaltepec,35014,7.420435511,44.8027473,13.17468529,1.149623498,2.991895154,5.36299362,31.2253418,100,83.5166975,52.91015541,Medio,0.828499397
15,México,15087,Temoaya,105766,6.195665483,40.64206633,2.816034251,0.654511011,0.844904996,4.872273317,27.60284424,70.07923151,78.40507779,55.63085456,Bajo,0.87110176
15,México,15088,Tenancingo,104677,4.795288839,30.93995098,1.830215045,0.40368753,3.835031538,2.430858806,25.50896263,74.50824919,75.53534071,56.30967081,Bajo,0.881731077
15,México,15089,Tenango del Aire,11359,2.894768063,24.12752171,0.203162265,0.379825104,1.333804434,1.801960958,26.93649673,43.42811867,75.50919026,57.63979759,Muy bajo,0.902559011
15,México,15090,Tenango del Valle,90518,5.06477664,33.7175502,1.212026343,0.557934636,1.667095274,5.455419639,25.15550041,29.16105084,82.4345683,56.70736437,Muy bajo,0.887958405
15,México,15091,Teoloyucan,65459,2.752331692,25.04638435,0.141390545,0.115182603,0.941946587,2.011772481,22.17588806,10.03376159,64.96259352,58.89091456,Muy bajo,0.922149762
15,México,15092,Teotihuacán,58507,2.499886678,23.31755777,0.356121698,0.143815916,3.477263389,1.600082231,19.65633202,37.85359017,69.16878144,58.26263341,Muy bajo,0.912311754
15,México,15093,Tepetlaoxtoc,32564,2.467954054,25.11453737,2.658670047,0.234952237,3.28314836,2.114897038,24.65638733,59.2310527,73.16244595,57.16548469,Muy bajo,0.895131932
15,México,15094,Tepetlixpa,20500,3.36996822,31.07273304,0.514075887,0.391676867,6.403916769,8.5875153,30.26857567,27.10243902,82.31368187,56.31652836,Bajo,0.881838457
15,México,15095,Tepotzotlán,103696,2.608031566,24.90418419,0.669452829,0.214768737,5.645902464,2.283237553,19.77721024,24.69622743,68.27088955,58.1570886,Muy bajo,0.910659069
15,México,15096,Tequixquiac,39489,2.503552338,29.79505502,1.017043725,0.309424774,3.167799533,0.991655888,17.7001133,15.98673048,66.00629831,58.58756856,Muy bajo,0.917399786
15,México,15097,Texcaltitlán,18482,6.993627491,41.12697522,8.271948491,1.265891854,6.171222786,3.208381077,30.06363869,100,83.74957236,53.54372115,Medio,0.838420155
15,México,15098,Texcalyacac,5736,1.594099453,21.99476315,0.332749562,0.280210158,0.052539405,1.628721541,23.37482643,11.0181311,77.90102389,58.60344478,Muy bajo,0.917648385
15,México,15099,Texcoco,277562,2.174250806,21.63698911,0.54226663,0.164808888,8.583495203,2.602869264,19.93740845,42.62651227,70.7119363,57.67347136,Muy bajo,0.903086296
15,México,15100,Tezoyuca,47044,2.331890332,27.91407311,0.072644916,0.100403751,30.33825509,4.091054825,26.62985229,5.875350735,70.8710276,55.85936121,Bajo,0.874679856
15,México,15101,Tianguistenco,84259,3.048330793,27.34464845,1.129768814,0.406731284,2.213157644,4.213406293,25.905056,43.90747576,80.69529415,57.02568285,Muy bajo,0.892942829
15,México,15102,Timilpan,16414,5.783013428,37.32359502,4.182926829,0.634146341,2.859756098,1.036585366,19.99107552,100,78.37691614,55.57684633,Bajo,0.870256066
15,México,15103,Tlalmanalco,49196,1.581708351,17.83733915,0.167247955,0.146851863,0.462991291,2.684125722,21.30251503,25.04471908,65.06330428,59.02693575,Muy bajo,0.924279665
15,México,15104,Tlalnepantla de Baz,672202,1.766571957,20.57979853,0.018124123,0.037741945,0.172001897,0.701719409,15.81803799,0.039422674,58.70213885,60.02981546,Muy bajo,0.939983365
15,México,15105,Tlatlaya,31762,14.21172478,47.89480734,9.642733264,0.772553842,7.97149434,7.548954687,26.32748604,100,81.80439727,52.19008007,Alto,0.81722402
15,México,15106,Toluca,910608,2.629053341,20.3236927,0.47729253,0.252245147,2.064665081,1.454494579,14.63330078,11.51417514,63.7102916,59.28397198,Muy bajo,0.928304494
15,México,15107,Tonatico,12912,5.0124533,39.35242839,0.619025231,0.180222536,4.301833568,1.285568707,15.34138775,45.62422553,79.60954447,57.08389834,Muy bajo,0.893854403
15,México,15108,Tultepec,157645,1.78619393,19.4570713,0.033714798,0.062976699,0.138675963,1.275437179,16.37467957,4.298265089,64.10469162,59.71773244,Muy bajo,0.935096579
15,México,15109,Tultitlán,516341,1.656136631,21.06947619,0.021952959,0.035152866,0.351383585,0.951098049,13.81704235,1.724441793,60.84097859,59.98724551,Muy bajo,0.939316779
15,México,15110,Valle de Bravo,61590,6.008988764,34.5400247,1.714875356,0.653519835,1.994955285,3.595531385,22.93128014,51.98084105,68.97197006,56.81078555,Muy bajo,0.889577837
15,México,15111,Villa de Allende,53275,10.03530426,50.53879272,8.816901408,1.808450704,7.870422535,5.286384977,34.81600189,100,74.08207343,52.52746886,Alto,0.822507059
15,México,15112,Villa del Carbón,51498,7.409556974,41.39897351,11.31810741,2.254657417,3.324499182,4.166504268,30.21197319,81.36238301,76.18974201,53.6074728,Medio,0.839418417
15,México,15113,Villa Guerrero,69086,6.701767101,54.17785528,3.973577236,0.606852497,3.192508711,5.104529617,29.66479874,85.03893698,85.92378196,54.22327435,Medio,0.849061012
15,México,15114,Villa Victoria,108196,11.05900088,55.24613312,20.0249815,1.7125569,16.55131574,5.593027452,34.57932281,100,67.72807683,50.42151427,Alto,0.789530741
15,México,15115,Xonacatlán,54633,3.648920141,27.91846877,0.787069313,0.247679155,0.86045573,1.706234176,21.38489723,27.28570644,70.96585278,58.14168493,Muy bajo,0.910417869
15,México,15116,Zacazonapan,5109,10.0723589,46.33863965,1.726167124,0.411926246,1.628089447,0.745390349,20.65454483,100,70.174306,55.51994075,Bajo,0.869365004
15,México,15117,Zacualpan,13522,10.10497296,49.23834048,20.24959144,2.25820829,18.16223444,8.356856336,29.18309784,100,88.71540099,49.69306767,Alto,0.778124281
15,México,15118,Zinacantepec,203872,3.773660759,26.28824552,0.865483134,0.337425126,2.109276482,2.491071648,19.64102364,24.52175875,65.04202549,58.32898065,Muy bajo,0.913350659
15,México,15119,Zumpahuacán,18833,9.861045318,45.43114609,8.618309261,0.807136788,5.442863212,8.49086661,33.83095551,100,95.94677271,52.21066902,Alto,0.817546414
15,México,15120,Zumpango,280455,2.170159076,23.47102197,0.169227742,0.151317319,1.749697711,0.944297538,25.53437233,23.43869783,67.09022609,58.54281095,Muy bajo,0.916698944
15,México,15121,Cuautitlán Izcalli,555163,1.250930313,16.79672148,0.04680878,0.037765715,1.899319787,0.802910868,10.07456398,2.292840121,49.34438153,60.63300172,Muy bajo,0.949428422
15,México,15122,Valle de Chalco Solidaridad,391731,3.139473602,30.17008058,0.043041827,0.084017685,1.730034662,3.361499651,33.74840164,0.211880091,73.68834113,57.8420752,Muy bajo,0.905726397
15,México,15123,Luvianos,28822,14.22604929,49.65082412,11.04822749,1.465226902,16.42304087,6.95114753,26.20614052,69.80084658,85.71220082,51.44521458,Alto,0.805560463
15,México,15124,San José del Rincón,100082,13.49995411,57.01697208,4.931295878,1.347080825,18.93951516,4.818289097,41.95560455,100,71.79756789,51.31367578,Alto,0.803500748
15,México,15125,Tonanitla,14883,1.743919229,21.35327394,0.04040404,0.181781458,5.36026936,1.521988013,21.9660511,53.53759323,66.29484474,58.03344253,Muy bajo,0.908722943
16,Michoacán de Ocampo,16001,Acuitzio,11301,6.917238002,48.18849449,0.859471912,1.036682616,3.189792663,9.720007088,24.1273098,34.17396691,82.84414107,55.52083326,Bajo,0.869378979
16,Michoacán de Ocampo,16002,Aguililla,14754,14.96674058,62.65022136,1.924697949,1.993681994,1.637270747,6.010544815,21.95063591,42.3546157,71.91481616,54.43483561,Medio,0.852373767
16,Michoacán de Ocampo,16003,Álvaro Obregón,23000,8.025937481,48.78004066,0.841068549,0.230967011,0.357345187,2.05255589,18.50319099,58.63913043,84.88264156,56.11589875,Bajo,0.878696877
16,Michoacán de Ocampo,16004,Angamacutiro,14943,8.744394619,60.92376682,2.901366926,0.32162959,1.159206647,1.051996784,15.9238739,66.24506458,85.82717746,55.37192193,Bajo,0.867047235
16,Michoacán de Ocampo,16005,Angangueo,10892,6.845513414,42.35496234,2.185892726,0.404114622,1.019470977,8.431300514,26.63146019,100,84.83956432,54.71756073,Bajo,0.856800849
16,Michoacán de Ocampo,16006,Apatzingán,126191,8.663728158,47.32044508,1.109462736,0.350938761,1.984399177,11.19398223,24.21283531,18.88328011,69.3725432,56.22396957,Bajo,0.880389115
16,Michoacán de Ocampo,16007,Aporo,3529,8.152610442,45.54216867,6.363636364,0.397727273,0.539772727,5.426136364,26.50056648,100,86.39937107,54.13945486,Medio,0.847748516
16,Michoacán de Ocampo,16008,Aquila,24676,12.79558427,56.94866817,18.37628221,10.6648315,12.24668501,40.48295455,35.53431702,100,73.06761747,45.8029235,Muy alto,0.717210037
16,Michoacán de Ocampo,16009,Ario,36268,7.944814462,48.67946961,0.586444749,0.284844592,2.206149292,9.450512613,23.35025406,50.10201831,66.11524676,56.11613249,Bajo,0.878700537
16,Michoacán de Ocampo,16010,Arteaga,20332,13.36719783,46.70183265,5.975621841,1.813497176,2.636012288,12.160555,19.53220367,45.67184733,69.65855064,54.30865134,Medio,0.850397897
16,Michoacán de Ocampo,16011,Briseñas,11681,5.777035092,50,0.37732613,0.11148272,0.806105823,1.166580889,18.91200066,100,76.75365095,56.10308931,Bajo,0.878496298
16,Michoacán de Ocampo,16012,Buenavista,45538,12.60085729,62.38473172,1.167909045,0.376031321,1.594815192,10.29242612,26.76915741,50.57095173,73.67357251,54.57334751,Medio,0.854542671
16,Michoacán de Ocampo,16013,Carácuaro,9176,15.55627952,54.89493403,4.633119042,1.961870982,2.560407892,13.16781202,27.55749321,100,83.36052202,52.08594392,Alto,0.815593392
16,Michoacán de Ocampo,16014,Coahuayana,17022,10.10857672,55.26470836,0.966842636,0.557565692,1.263420132,6.417937007,24.95737457,65.4212196,65.92568554,55.49229936,Bajo,0.868932178
16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares,19633,9.697548084,54.86641221,2.800900476,3.009525803,0.580969329,8.781484003,20.40816307,29.67962105,74.58084683,55.05235712,Bajo,0.862043295
16,Michoacán de Ocampo,16016,Coeneo,20965,10.62346958,56.36430456,1.213221246,0.358200401,2.584065724,5.724114865,14.20108318,100,90.16164994,54.39656797,Medio,0.851774549
16,Michoacán de Ocampo,16017,Contepec,35070,9.179467966,52.36667916,6.358991923,0.667865399,2.431715044,2.514484688,26.11981201,100,86.53156664,53.78378571,Medio,0.842179232
16,Michoacán de Ocampo,16018,Copándaro,9484,7.81385909,51.81477223,0.59084195,0.34817472,3.513399451,4.779489344,18.62785912,100,85.45607398,54.91680031,Bajo,0.859920664
16,Michoacán de Ocampo,16019,Cotija,20198,11.60149609,58.11628698,0.831093859,0.472777944,2.020503633,2.319100229,17.83719826,30.31983365,62.15343203,56.50405986,Bajo,0.884774939
16,Michoacán de Ocampo,16020,Cuitzeo,29910,9.65125338,53.48839105,0.531861515,0.304398729,0.729218933,4.335173106,19.9347744,63.27983952,85.4047989,55.44650308,Bajo,0.868215072
16,Michoacán de Ocampo,16021,Charapan,13539,16.30558723,57.23172628,0.570454882,1.037190695,25.91495036,17.60260779,34.9609375,100,91.31602507,49.72102553,Alto,0.778562062
16,Michoacán de Ocampo,16022,Charo,25138,6.336190831,53.90763081,0.97149083,0.617396041,2.669329944,4.657708371,19.4786644,76.89951468,82.55667506,55.45452197,Bajo,0.868340637
16,Michoacán de Ocampo,16023,Chavinda,10417,9.938287478,64.02674209,0.672688833,0.153757448,1.643282722,2.315971555,17.94787216,36.68042623,72.70805812,56.19075943,Bajo,0.879869091
16,Michoacán de Ocampo,16024,Cherán,20586,10.98109169,44.76158668,0.433680928,0.716304454,7.752655687,19.778774,24.71933556,18.19197513,79.71102662,54.52210047,Medio,0.853740214
16,Michoacán de Ocampo,16025,Chilchota,40560,10.91335058,51.00496018,1.435702283,0.667193832,3.00978551,13.67825464,24.81068611,62.65532544,84.10351201,54.16739813,Medio,0.848186069
16,Michoacán de Ocampo,16026,Chinicuila,4773,10.84704449,55.21023766,5.66078347,3.142488162,1.119242359,14.14119673,21.67300415,100,80.96446701,52.68455486,Medio,0.824966807
16,Michoacán de Ocampo,16027,Chucándiro,4944,13.89751553,64.25983437,2.794653706,0.121506683,11.34062373,2.106115836,15.73187447,100,88.42688843,53.09795279,Medio,0.831440043
16,Michoacán de Ocampo,16028,Churintzio,5233,6.011730205,56.98924731,0.91954023,0.344827586,1.417624521,0.440613027,10.72066689,100,77.01271186,56.12505548,Bajo,0.878840258
16,Michoacán de Ocampo,16029,Churumuco,12342,14.85809683,57.93781008,14.2296369,1.995420347,3.06673209,19.71704285,36.49634933,100,78.76001187,50.20262952,Alto,0.78610331
16,Michoacán de Ocampo,16030,Ecuandureo,11850,11.30837099,64.68748577,1.77349886,0.168904653,0.456042564,0.776961405,10.63713455,100,81.6433086,55.05131647,Bajo,0.862027
16,Michoacán de Ocampo,16031,Epitacio Huerta,16112,10.36471737,57.65374035,4.316950103,1.009157167,2.348470691,2.354700056,18.28260803,100,84.40366972,54.1069094,Medio,0.847238899
16,Michoacán de Ocampo,16032,Erongarícuaro,15715,9.003357484,49.88254391,0.835672365,0.452921664,2.475121204,4.408012248,21.37055779,100,79.8103574,54.9513811,Bajo,0.860462151
16,Michoacán de Ocampo,16033,Gabriel Zamora,21466,11.28417455,48.69040545,1.459444289,0.402282721,2.84404528,5.945364393,20.50698662,42.65815709,77.19207357,55.55499672,Bajo,0.869913931
16,Michoacán de Ocampo,16034,Hidalgo,125712,7.206944833,47.01757201,1.834219102,0.584049784,4.454873589,6.3220131,23.79010201,34.18209877,81.01921743,55.71616159,Bajo,0.872437549
16,Michoacán de Ocampo,16035,La Huacana,30627,13.83772551,51.72647613,5.861130244,0.639574929,4.306471186,13.12206804,27.49013519,68.51470924,80.2780441,53.08410767,Medio,0.831223248
16,Michoacán de Ocampo,16036,Huandacareo,11644,9.005821253,53.85844749,0.473892814,0.198173359,0.379114251,2.015503876,14.10105801,42.55410512,81.16710875,56.50762001,Bajo,0.884830686
16,Michoacán de Ocampo,16037,Huaniqueo,7945,10.4758863,61.9131268,3.185996726,0.163707342,1.007429795,3.576375771,15.1732378,100,89.81909971,54.31656958,Medio,0.850521886
16,Michoacán de Ocampo,16038,Huetamo,41973,13.99556628,48.71332042,3.387640853,1.351706979,4.949997608,8.314192746,29.22355652,43.21111191,72.92784375,54.11381692,Medio,0.847347061
16,Michoacán de Ocampo,16039,Huiramba,9015,7.195869635,48.32203937,0.965915399,0.310696849,0.843788165,2.309314977,24.60850143,100,74.53630934,55.57385485,Bajo,0.870209223
16,Michoacán de Ocampo,16040,Indaparapeo,18385,8.565812354,53.98457584,1.623801221,0.60483871,3.024193548,7.993243611,23.51293182,60.68534131,86.85139908,54.74526296,Bajo,0.857234628
16,Michoacán de Ocampo,16041,Irimbo,16043,7.660364022,52.22192773,2.925399202,0.692365269,4.916396306,5.925648703,22.68239784,100,85.53459119,54.16099007,Medio,0.848085727
16,Michoacán de Ocampo,16042,Ixtlán,14302,10.06530926,66.42973778,0.545569,0.307756872,0.49660768,2.224242848,20.05570984,64.40357992,84.36324557,55.20162071,Bajo,0.864380555
